name,ida_name,env_name_s,name_s,name_a,toggle_type,class_s,code_owner_s,computed_status_s,created_s,everyone_s,is_active_s,modified_s,module_s,note_s,num_courses_forced_off_s,num_courses_forced_on_s,num_orgs_forced_off_s,num_orgs_forced_on_s,toggle_type_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],lms,stage,FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],django_settings,,,,,,False,,,,,,,,django_settings,2017-07-15,False,"When set to True the bulk enrollment view is enabled and one can use it to enroll multiple
   users in a course using bulk enrollment API endpoint (/api/bulk_enroll/v1/bulk_enroll).",DjangoSetting,"[807, 807, 807, 807, 807, 807, 807]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/15006,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L807-L807,['open_edx'],
FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],lms,prod,FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],FEATURES['ENABLE_BULK_ENROLLMENT_VIEW'],django_settings,,,,,,False,,,,,,,,django_settings,2017-07-15,False,"When set to True the bulk enrollment view is enabled and one can use it to enroll multiple
   users in a course using bulk enrollment API endpoint (/api/bulk_enroll/v1/bulk_enroll).",DjangoSetting,"[807, 807, 807, 807, 807, 807, 807]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/15006,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L807-L807,['open_edx'],
FEATURES['ENABLE_BULK_USER_RETIREMENT'],lms,edge,FEATURES['ENABLE_BULK_USER_RETIREMENT'],FEATURES['ENABLE_BULK_USER_RETIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2021-03-11,False,"Set to True to enable bulk user retirement through REST API. This is disabled by
   default.",DjangoSetting,"[941, 941, 941, 941, 941, 941, 941, 941, 941]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/OSPR-5290',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L941-L941,['open_edx'],None
FEATURES['ENABLE_BULK_USER_RETIREMENT'],lms,stage,FEATURES['ENABLE_BULK_USER_RETIREMENT'],FEATURES['ENABLE_BULK_USER_RETIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2021-03-11,False,"Set to True to enable bulk user retirement through REST API. This is disabled by
   default.",DjangoSetting,"[941, 941, 941, 941, 941, 941, 941, 941, 941]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/OSPR-5290',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L941-L941,['open_edx'],None
FEATURES['ENABLE_BULK_USER_RETIREMENT'],lms,prod,FEATURES['ENABLE_BULK_USER_RETIREMENT'],FEATURES['ENABLE_BULK_USER_RETIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2021-03-11,False,"Set to True to enable bulk user retirement through REST API. This is disabled by
   default.",DjangoSetting,"[941, 941, 941, 941, 941, 941, 941, 941, 941]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/OSPR-5290',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L941-L941,['open_edx'],None
FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],lms,edge,FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],django_settings,,,,,,False,,,,,,,,django_settings,2016-10-07,False,"Display the 'Analytics' tab in the instructor dashboard for CCX courses.
   Note: This has no effect unless ANALYTICS_DASHBOARD_URL is already set, because without that
   setting, the tab does not show up for any courses.",DjangoSetting,"[23, 23, 23, 23, 23, 23, 23]",lms/djangoapps/instructor/settings/common.py,,https://github.com/openedx/edx-platform/pull/13196,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/instructor/settings/common.py#L23-L23,['opt_in'],
FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],lms,stage,FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],django_settings,,,,,,False,,,,,,,,django_settings,2016-10-07,False,"Display the 'Analytics' tab in the instructor dashboard for CCX courses.
   Note: This has no effect unless ANALYTICS_DASHBOARD_URL is already set, because without that
   setting, the tab does not show up for any courses.",DjangoSetting,"[23, 23, 23, 23, 23, 23, 23]",lms/djangoapps/instructor/settings/common.py,,https://github.com/openedx/edx-platform/pull/13196,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/instructor/settings/common.py#L23-L23,['opt_in'],
FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],lms,prod,FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],FEATURES['ENABLE_CCX_ANALYTICS_DASHBOARD_URL'],django_settings,,,,,,False,,,,,,,,django_settings,2016-10-07,False,"Display the 'Analytics' tab in the instructor dashboard for CCX courses.
   Note: This has no effect unless ANALYTICS_DASHBOARD_URL is already set, because without that
   setting, the tab does not show up for any courses.",DjangoSetting,"[23, 23, 23, 23, 23, 23, 23]",lms/djangoapps/instructor/settings/common.py,,https://github.com/openedx/edx-platform/pull/13196,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/instructor/settings/common.py#L23-L23,['opt_in'],
FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],lms,edge,FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2022-04-26,False,Whether to enforce ID Verification requirements for couse certificates generation,DjangoSetting,"[1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MST-1458',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1012-L1012,['open_edx'],
FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],lms,stage,FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2022-04-26,False,Whether to enforce ID Verification requirements for couse certificates generation,DjangoSetting,"[1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MST-1458',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1012-L1012,['open_edx'],
FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],lms,prod,FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],django_settings,,,,,,False,,,,,,,,django_settings,2022-04-26,False,Whether to enforce ID Verification requirements for couse certificates generation,DjangoSetting,"[1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MST-1458',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1012-L1012,['open_edx'],
FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],lms,edge,FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],django_settings,,,,,,False,,,,,,,,django_settings,2020-02-21,False,"Set to True to enable changing a user password through django admin. This is disabled by
   default because enabling allows a method to bypass password policy.",DjangoSetting,"[861, 861, 861, 861, 861, 861, 861]",lms/envs/common.py,,'https://github.com/openedx/edx-platform/pull/21616',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L861-L861,['open_edx'],
FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],lms,stage,FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],django_settings,,,,,,False,,,,,,,,django_settings,2020-02-21,False,"Set to True to enable changing a user password through django admin. This is disabled by
   default because enabling allows a method to bypass password policy.",DjangoSetting,"[861, 861, 861, 861, 861, 861, 861]",lms/envs/common.py,,'https://github.com/openedx/edx-platform/pull/21616',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L861-L861,['open_edx'],
FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],lms,prod,FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],FEATURES['ENABLE_CHANGE_USER_PASSWORD_ADMIN'],django_settings,,,,,,False,,,,,,,,django_settings,2020-02-21,False,"Set to True to enable changing a user password through django admin. This is disabled by
   default because enabling allows a method to bypass password policy.",DjangoSetting,"[861, 861, 861, 861, 861, 861, 861]",lms/envs/common.py,,'https://github.com/openedx/edx-platform/pull/21616',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L861-L861,['open_edx'],
FEATURES['ENABLE_COACHING'],lms,stage,FEATURES['ENABLE_COACHING'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COACHING'],lms,prod,FEATURES['ENABLE_COACHING'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],lms,edge,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],lms,stage,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],lms,prod,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],lms,edge,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],django_settings,,,,,,False,,,,,,,,django_settings,2016-06-24,False,"Display the standard footer in the login page. This feature can be overridden by a site-
   specific configuration.",DjangoSetting,"[518, 518, 518, 518, 518, 518, 518]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1320,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L518-L518,['open_edx'],
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],lms,stage,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],django_settings,,,,,,False,,,,,,,,django_settings,2016-06-24,False,"Display the standard footer in the login page. This feature can be overridden by a site-
   specific configuration.",DjangoSetting,"[518, 518, 518, 518, 518, 518, 518]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1320,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L518-L518,['open_edx'],
FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],lms,prod,FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION_FOOTER'],django_settings,,,,,,False,,,,,,,,django_settings,2016-06-24,False,"Display the standard footer in the login page. This feature can be overridden by a site-
   specific configuration.",DjangoSetting,"[518, 518, 518, 518, 518, 518, 518]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1320,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L518-L518,['open_edx'],
FEATURES['ENABLE_COOKIE_CONSENT'],lms,edge,FEATURES['ENABLE_COOKIE_CONSENT'],FEATURES['ENABLE_COOKIE_CONSENT'],django_settings,,,,,,False,,,,,,,,django_settings,2017-03-03,False,"Enable header banner for cookie consent using this service:
   https://cookieconsent.insites.com/",DjangoSetting,"[780, 780, 780, 780, 780, 780, 780]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1560,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L780-L780,['open_edx'],
FEATURES['ENABLE_COOKIE_CONSENT'],lms,stage,FEATURES['ENABLE_COOKIE_CONSENT'],FEATURES['ENABLE_COOKIE_CONSENT'],django_settings,,,,,,False,,,,,,,,django_settings,2017-03-03,False,"Enable header banner for cookie consent using this service:
   https://cookieconsent.insites.com/",DjangoSetting,"[780, 780, 780, 780, 780, 780, 780]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1560,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L780-L780,['open_edx'],
FEATURES['ENABLE_COOKIE_CONSENT'],lms,prod,FEATURES['ENABLE_COOKIE_CONSENT'],FEATURES['ENABLE_COOKIE_CONSENT'],django_settings,,,,,,False,,,,,,,,django_settings,2017-03-03,False,"Enable header banner for cookie consent using this service:
   https://cookieconsent.insites.com/",DjangoSetting,"[780, 780, 780, 780, 780, 780, 780]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1560,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L780-L780,['open_edx'],
FEATURES['ENABLE_CORS_HEADERS'],lms,edge,FEATURES['ENABLE_CORS_HEADERS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_CORS_HEADERS'],lms,stage,FEATURES['ENABLE_CORS_HEADERS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_CORS_HEADERS'],lms,prod,FEATURES['ENABLE_CORS_HEADERS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],lms,edge,FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],django_settings,,,,,,False,,,,,,,,django_settings,2014-10-10,False,"Enable the display of ""cosmetic_display_price"", set in a course advanced settings. This
   cosmetic price is used when there is no registration price associated to the course.",DjangoSetting,"[386, 386, 386, 386, 386, 386, 386, 386]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6876,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L386-L386,['open_edx'],The use case of this feature toggle is uncertain.
FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],lms,stage,FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],django_settings,,,,,,False,,,,,,,,django_settings,2014-10-10,False,"Enable the display of ""cosmetic_display_price"", set in a course advanced settings. This
   cosmetic price is used when there is no registration price associated to the course.",DjangoSetting,"[386, 386, 386, 386, 386, 386, 386, 386]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6876,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L386-L386,['open_edx'],The use case of this feature toggle is uncertain.
FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],lms,prod,FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],FEATURES['ENABLE_COSMETIC_DISPLAY_PRICE'],django_settings,,,,,,False,,,,,,,,django_settings,2014-10-10,False,"Enable the display of ""cosmetic_display_price"", set in a course advanced settings. This
   cosmetic price is used when there is no registration price associated to the course.",DjangoSetting,"[386, 386, 386, 386, 386, 386, 386, 386]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6876,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L386-L386,['open_edx'],The use case of this feature toggle is uncertain.
FEATURES['ENABLE_COUNTRY_ACCESS'],lms,stage,FEATURES['ENABLE_COUNTRY_ACCESS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COUNTRY_ACCESS'],lms,prod,FEATURES['ENABLE_COUNTRY_ACCESS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_COURSEWARE_SEARCH'],lms,edge,FEATURES['ENABLE_COURSEWARE_SEARCH'],FEATURES['ENABLE_COURSEWARE_SEARCH'],django_settings,,,,,,False,,,,,,,,django_settings,2015-01-29,False,"When enabled, this adds a Search the course widget on the course outline and courseware
   pages for searching courseware data.",DjangoSetting,"[574, 574, 574, 574, 574, 574, 574, 574]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6506,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L574-L574,['open_edx'],"In order to get this working, your courses data should be indexed in Elasticsearch. You will
   see the search widget on the courseware page only if the DISABLE_COURSE_OUTLINE_PAGE_FLAG is set."
FEATURES['ENABLE_COURSEWARE_SEARCH'],lms,stage,FEATURES['ENABLE_COURSEWARE_SEARCH'],FEATURES['ENABLE_COURSEWARE_SEARCH'],django_settings,,,,,,False,,,,,,,,django_settings,2015-01-29,False,"When enabled, this adds a Search the course widget on the course outline and courseware
   pages for searching courseware data.",DjangoSetting,"[574, 574, 574, 574, 574, 574, 574, 574]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6506,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L574-L574,['open_edx'],"In order to get this working, your courses data should be indexed in Elasticsearch. You will
   see the search widget on the courseware page only if the DISABLE_COURSE_OUTLINE_PAGE_FLAG is set."
FEATURES['ENABLE_COURSEWARE_SEARCH'],lms,prod,FEATURES['ENABLE_COURSEWARE_SEARCH'],FEATURES['ENABLE_COURSEWARE_SEARCH'],django_settings,,,,,,False,,,,,,,,django_settings,2015-01-29,False,"When enabled, this adds a Search the course widget on the course outline and courseware
   pages for searching courseware data.",DjangoSetting,"[574, 574, 574, 574, 574, 574, 574, 574]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/6506,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L574-L574,['open_edx'],"In order to get this working, your courses data should be indexed in Elasticsearch. You will
   see the search widget on the courseware page only if the DISABLE_COURSE_OUTLINE_PAGE_FLAG is set."
FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],lms,edge,FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],django_settings,,,,,,True,,,,,,,,django_settings,2019-12-06,False,"When enabled, this adds a Search the course widget on the course outline and courseware
   pages for searching courseware data but for course staff users only.",DjangoSetting,"[587, 587, 587, 587, 587, 587, 587, 587]",lms/envs/common.py,,https://openedx.atlassian.net/browse/TNL-6931,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L587-L587,['open_edx'],"In order to get this working, your courses data should be indexed in Elasticsearch. If
   ENABLE_COURSEWARE_SEARCH is enabled then the search widget will be visible to all learners and this flag's
   value does not matter in that case. This flag is enabled in devstack by default."
FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],lms,stage,FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],django_settings,,,,,,True,,,,,,,,django_settings,2019-12-06,False,"When enabled, this adds a Search the course widget on the course outline and courseware
   pages for searching courseware data but for course staff users only.",DjangoSetting,"[587, 587, 587, 587, 587, 587, 587, 587]",lms/envs/common.py,,https://openedx.atlassian.net/browse/TNL-6931,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L587-L587,['open_edx'],"In order to get this working, your courses data should be indexed in Elasticsearch. If
   ENABLE_COURSEWARE_SEARCH is enabled then the search widget will be visible to all learners and this flag's
   value does not matter in that case. This flag is enabled in devstack by default."
